-0.967712402,0.12663269,0.216690063,-0.034491397,-0.130087689,-0.016136359
-0.967712402,0.12663269,0.216690063,-0.009605223,-0.029427664,-0.02070874
-0.95425415,0.117767334,0.243774414,-0.009605223,-0.029427664,-0.02070874
-0.95425415,0.117767334,0.243774414,0.009432917,0.010401508,-0.008412659
-0.94569397,0.128128052,0.249786377,0.009432917,0.010401508,-0.008412659
-0.94569397,0.128128052,0.249786377,-0.011954397,-0.022616362,-0.002186189
-0.961166382,0.124282837,0.230407715,-0.011954397,-0.022616362,-0.002186189
-0.961166382,0.124282837,0.230407715,0.005397162,-0.0059511,-0.014946725
-0.955795288,0.125457764,0.237716675,0.005397162,-0.0059511,-0.014946725
-0.955795288,0.125457764,0.237716675,-0.01544953,-0.027528564,-0.00317795
-0.957519531,0.124435425,0.233154297,-0.01544953,-0.027528564,-0.00317795
-0.957519531,0.124435425,0.233154297,0.001808286,0.01186891,-0.013679859
-0.958938599,0.124145508,0.23614502,0.001808286,0.01186891,-0.013679859
-0.958938599,0.124145508,0.23614502,-0.007885087,-0.003335077,-0.004327903
-0.959182739,0.122116089,0.233108521,-0.007885087,-0.003335077,-0.004327903
-0.959182739,0.122116089,0.233108521,-0.00387703,-0.002320146,0.002062618
-0.956436157,0.123458862,0.23197937,-0.00387703,-0.002320146,0.002062618
-0.956436157,0.123458862,0.23197937,-0.007362842,-0.00573059,-0.002611229
-0.958068848,0.122772217,0.231170654,-0.007362842,-0.00573059,-0.002611229
-0.958068848,0.122772217,0.231170654,-0.002064216,-0.003417901,-0.009461412
-0.956390381,0.125900269,0.23538208,-0.002064216,-0.003417901,-0.009461412
-0.956390381,0.125900269,0.23538208,0.002123871,-0.006906642,-0.011354387
-0.958007813,0.123519897,0.233779907,0.002123871,-0.006906642,-0.011354387
-0.958007813,0.123519897,0.233779907,-0.00320325,-0.000170709,-0.007220096
-0.956314087,0.122039795,0.234924316,-0.00320325,-0.000170709,-0.007220096
-0.956314087,0.122039795,0.234924316,0.001147822,-0.005009938,-0.010048106
-0.958679199,0.122589111,0.237213135,0.001147822,-0.005009938,-0.010048106
-0.958679199,0.122589111,0.237213135,-0.004741226,-0.007541273,-0.009034508
-0.956588745,0.120437622,0.235610962,-0.004741226,-0.007541273,-0.009034508
-0.956588745,0.120437622,0.235610962,-0.002663161,-0.003039998,-0.004543353
-0.956207275,0.122924805,0.236938477,-0.002663161,-0.003039998,-0.004543353
-0.956207275,0.122924805,0.236938477,-0.006850449,-0.010749583,-0.004779575
-0.957046509,0.124679565,0.235137939,-0.006850449,-0.010749583,-0.004779575
-0.957046509,0.124679565,0.235137939,-0.000590689,0.01396615,-0.009250756
-0.957183838,0.123046875,0.238449097,-0.000590689,0.01396615,-0.009250756
